movement_id,production_order_id,material_id,material_name,movement_type,quantity,unit
SM0004319,PO001993,M011,Industrial Coolant,Consumption,344.0,Litre
SM0004320,PO001994,M002,Forged Steel,Consumption,7986.0,Kg
SM0004321,PO001994,M010,Lubricating Oil,Consumption,108.9,Litre
SM0004322,PO001995,M004,Aluminium Alloy,Consumption,5696.0,Kg
SM0004323,PO001995,M011,Industrial Coolant,Consumption,178.0,Litre
SM0004324,PO001996,M003,Stainless Steel,Consumption,3456.0,Kg
SM0004325,PO001996,M012,Electronic Sensors,Consumption,864.0,Piece
SM0004326,PO001997,M002,Forged Steel,Consumption,3984.0,Kg
SM0004327,PO001997,M014,Hydraulic Fluid,Consumption,398.4,Litre
SM0004328,PO001998,M001,Cast Iron,Consumption,6972.0,Kg
SM0004329,PO001998,M015,Protective Coating,Consumption,149.4,Litre
SM0004330,PO001999,M001,Cast Iron,Consumption,19710.0,Kg
SM0004331,PO001999,M010,Lubricating Oil,Consumption,175.2,Litre
SM0004332,PO001999,M011,Industrial Coolant,Consumption,350.4,Litre
SM0004333,PO002000,M002,Forged Steel,Consumption,7238.0,Kg
SM0004334,PO002000,M010,Lubricating Oil,Consumption,98.7,Litre
SM0004335,PO002001,M004,Aluminium Alloy,Consumption,5600.0,Kg
SM0004336,PO002001,M011,Industrial Coolant,Consumption,175.0,Litre
SM0004337,PO002002,M003,Stainless Steel,Consumption,3952.0,Kg
SM0004338,PO002002,M012,Electronic Sensors,Consumption,988.0,Piece
SM0004339,PO002003,M002,Forged Steel,Consumption,3828.0,Kg
SM0004340,PO002003,M014,Hydraulic Fluid,Consumption,382.8,Litre
SM0004341,PO002004,M001,Cast Iron,Consumption,6944.0,Kg
SM0004342,PO002004,M015,Protective Coating,Consumption,148.8,Litre
SM0004343,PO002005,M001,Cast Iron,Consumption,19890.0,Kg
SM0004344,PO002005,M010,Lubricating Oil,Consumption,176.8,Litre
SM0004345,PO002005,M011,Industrial Coolant,Consumption,353.6,Litre
SM0004346,PO002006,M002,Forged Steel,Consumption,8140.0,Kg
SM0004347,PO002006,M010,Lubricating Oil,Consumption,111.0,Litre
SM0004348,PO002007,M004,Aluminium Alloy,Consumption,6368.0,Kg
SM0004349,PO002007,M011,Industrial Coolant,Consumption,199.0,Litre
SM0004350,PO002008,M003,Stainless Steel,Consumption,3528.0,Kg
SM0004351,PO002008,M012,Electronic Sensors,Consumption,882.0,Piece
SM0004352,PO002009,M002,Forged Steel,Consumption,3504.0,Kg
SM0004353,PO002009,M014,Hydraulic Fluid,Consumption,350.4,Litre
SM0004354,PO002010,M001,Cast Iron,Consumption,7588.0,Kg
SM0004355,PO002010,M015,Protective Coating,Consumption,162.6,Litre
SM0004356,PO002011,M001,Cast Iron,Consumption,16965.0,Kg
SM0004357,PO002011,M010,Lubricating Oil,Consumption,150.8,Litre
SM0004358,PO002011,M011,Industrial Coolant,Consumption,301.6,Litre
SM0004359,PO002012,M002,Forged Steel,Consumption,6886.0,Kg
SM0004360,PO002012,M010,Lubricating Oil,Consumption,93.9,Litre
SM0004361,PO002013,M004,Aluminium Alloy,Consumption,6272.0,Kg
SM0004362,PO002013,M011,Industrial Coolant,Consumption,196.0,Litre
SM0004363,PO002014,M003,Stainless Steel,Consumption,3272.0,Kg
SM0004364,PO002014,M012,Electronic Sensors,Consumption,818.0,Piece
SM0004365,PO002015,M002,Forged Steel,Consumption,4008.0,Kg
SM0004366,PO002015,M014,Hydraulic Fluid,Consumption,400.8,Litre
SM0004367,PO002016,M001,Cast Iron,Consumption,7812.0,Kg
SM0004368,PO002016,M015,Protective Coating,Consumption,167.4,Litre
SM0004369,PO002017,M001,Cast Iron,Consumption,19125.0,Kg
SM0004370,PO002017,M010,Lubricating Oil,Consumption,170.0,Litre
SM0004371,PO002017,M011,Industrial Coolant,Consumption,340.0,Litre
SM0004372,PO002018,M002,Forged Steel,Consumption,7568.0,Kg
SM0004373,PO002018,M010,Lubricating Oil,Consumption,103.2,Litre
SM0004374,PO002019,M004,Aluminium Alloy,Consumption,6192.0,Kg
SM0004375,PO002019,M011,Industrial Coolant,Consumption,193.5,Litre
SM0004376,PO002020,M003,Stainless Steel,Consumption,3648.0,Kg
SM0004377,PO002020,M012,Electronic Sensors,Consumption,912.0,Piece
SM0004378,PO002021,M002,Forged Steel,Consumption,3324.0,Kg
SM0004379,PO002021,M014,Hydraulic Fluid,Consumption,332.4,Litre
SM0004380,PO002022,M001,Cast Iron,Consumption,8008.0,Kg
SM0004381,PO002022,M015,Protective Coating,Consumption,171.6,Litre
SM0004382,PO002023,M001,Cast Iron,Consumption,19845.0,Kg
SM0004383,PO002023,M010,Lubricating Oil,Consumption,176.4,Litre
SM0004384,PO002023,M011,Industrial Coolant,Consumption,352.8,Litre
SM0004385,PO002024,M002,Forged Steel,Consumption,7744.0,Kg
SM0004386,PO002024,M010,Lubricating Oil,Consumption,105.6,Litre
SM0004387,PO002025,M004,Aluminium Alloy,Consumption,6368.0,Kg
SM0004388,PO002025,M011,Industrial Coolant,Consumption,199.0,Litre
SM0004389,PO002026,M003,Stainless Steel,Consumption,3424.0,Kg
SM0004390,PO002026,M012,Electronic Sensors,Consumption,856.0,Piece
SM0004391,PO002027,M002,Forged Steel,Consumption,3360.0,Kg
SM0004392,PO002027,M014,Hydraulic Fluid,Consumption,336.0,Litre
SM0004393,PO002028,M001,Cast Iron,Consumption,7896.0,Kg
SM0004394,PO002028,M015,Protective Coating,Consumption,169.2,Litre
SM0004395,PO002029,M001,Cast Iron,Consumption,18990.0,Kg
SM0004396,PO002029,M010,Lubricating Oil,Consumption,168.8,Litre
SM0004397,PO002029,M011,Industrial Coolant,Consumption,337.6,Litre
SM0004398,PO002030,M002,Forged Steel,Consumption,7458.0,Kg
SM0004399,PO002030,M010,Lubricating Oil,Consumption,101.7,Litre
SM0004400,PO002031,M004,Aluminium Alloy,Consumption,6416.0,Kg
SM0004401,PO002031,M011,Industrial Coolant,Consumption,200.5,Litre
SM0004402,PO002032,M003,Stainless Steel,Consumption,3920.0,Kg
SM0004403,PO002032,M012,Electronic Sensors,Consumption,980.0,Piece
SM0004404,PO002033,M002,Forged Steel,Consumption,3960.0,Kg
SM0004405,PO002033,M014,Hydraulic Fluid,Consumption,396.0,Litre
SM0004406,PO002034,M001,Cast Iron,Consumption,7000.0,Kg
SM0004407,PO002034,M015,Protective Coating,Consumption,150.0,Litre
SM0004408,PO002035,M001,Cast Iron,Consumption,17370.0,Kg
SM0004409,PO002035,M010,Lubricating Oil,Consumption,154.4,Litre
SM0004410,PO002035,M011,Industrial Coolant,Consumption,308.8,Litre
SM0004411,PO002036,M002,Forged Steel,Consumption,7172.0,Kg
SM0004412,PO002036,M010,Lubricating Oil,Consumption,97.8,Litre
SM0004413,PO002037,M004,Aluminium Alloy,Consumption,5968.0,Kg
SM0004414,PO002037,M011,Industrial Coolant,Consumption,186.5,Litre
SM0004415,PO002038,M003,Stainless Steel,Consumption,3288.0,Kg
SM0004416,PO002038,M012,Electronic Sensors,Consumption,822.0,Piece
SM0004417,PO002039,M002,Forged Steel,Consumption,3972.0,Kg
SM0004418,PO002039,M014,Hydraulic Fluid,Consumption,397.2,Litre
SM0004419,PO002040,M001,Cast Iron,Consumption,7952.0,Kg
SM0004420,PO002040,M015,Protective Coating,Consumption,170.4,Litre
SM0004421,PO002041,M001,Cast Iron,Consumption,18630.0,Kg
SM0004422,PO002041,M010,Lubricating Oil,Consumption,165.6,Litre
SM0004423,PO002041,M011,Industrial Coolant,Consumption,331.2,Litre
SM0004424,PO002042,M002,Forged Steel,Consumption,7502.0,Kg
SM0004425,PO002042,M010,Lubricating Oil,Consumption,102.3,Litre
SM0004426,PO002043,M004,Aluminium Alloy,Consumption,5840.0,Kg
SM0004427,PO002043,M011,Industrial Coolant,Consumption,182.5,Litre
SM0004428,PO002044,M003,Stainless Steel,Consumption,3944.0,Kg
SM0004429,PO002044,M012,Electronic Sensors,Consumption,986.0,Piece
SM0004430,PO002045,M002,Forged Steel,Consumption,3816.0,Kg
SM0004431,PO002045,M014,Hydraulic Fluid,Consumption,381.6,Litre
SM0004432,PO002046,M001,Cast Iron,Consumption,6832.0,Kg
SM0004433,PO002046,M015,Protective Coating,Consumption,146.4,Litre
SM0004434,PO002047,M001,Cast Iron,Consumption,18360.0,Kg
SM0004435,PO002047,M010,Lubricating Oil,Consumption,163.2,Litre
SM0004436,PO002047,M011,Industrial Coolant,Consumption,326.4,Litre
SM0004437,PO002048,M002,Forged Steel,Consumption,6710.0,Kg
SM0004438,PO002048,M010,Lubricating Oil,Consumption,91.5,Litre
SM0004439,PO002049,M004,Aluminium Alloy,Consumption,6064.0,Kg
SM0004440,PO002049,M011,Industrial Coolant,Consumption,189.5,Litre
SM0004441,PO002050,M003,Stainless Steel,Consumption,3624.0,Kg
SM0004442,PO002050,M012,Electronic Sensors,Consumption,906.0,Piece
SM0004443,PO002051,M002,Forged Steel,Consumption,3996.0,Kg
SM0004444,PO002051,M014,Hydraulic Fluid,Consumption,399.6,Litre
SM0004445,PO002052,M001,Cast Iron,Consumption,7784.0,Kg
SM0004446,PO002052,M015,Protective Coating,Consumption,166.8,Litre
SM0004447,PO002053,M001,Cast Iron,Consumption,19755.0,Kg
SM0004448,PO002053,M010,Lubricating Oil,Consumption,175.6,Litre
SM0004449,PO002053,M011,Industrial Coolant,Consumption,351.2,Litre
SM0004450,PO002054,M002,Forged Steel,Consumption,8250.0,Kg
SM0004451,PO002054,M010,Lubricating Oil,Consumption,112.5,Litre
SM0004452,PO002055,M004,Aluminium Alloy,Consumption,6000.0,Kg
SM0004453,PO002055,M011,Industrial Coolant,Consumption,187.5,Litre
SM0004454,PO002056,M003,Stainless Steel,Consumption,3360.0,Kg
SM0004455,PO002056,M012,Electronic Sensors,Consumption,840.0,Piece
SM0004456,PO002057,M002,Forged Steel,Consumption,3588.0,Kg
SM0004457,PO002057,M014,Hydraulic Fluid,Consumption,358.8,Litre
SM0004458,PO002058,M001,Cast Iron,Consumption,7644.0,Kg
SM0004459,PO002058,M015,Protective Coating,Consumption,163.8,Litre
SM0004460,PO002059,M001,Cast Iron,Consumption,16965.0,Kg
SM0004461,PO002059,M010,Lubricating Oil,Consumption,150.8,Litre
SM0004462,PO002059,M011,Industrial Coolant,Consumption,301.6,Litre
SM0004463,PO002060,M002,Forged Steel,Consumption,7172.0,Kg
SM0004464,PO002060,M010,Lubricating Oil,Consumption,97.8,Litre
SM0004465,PO002061,M004,Aluminium Alloy,Consumption,6016.0,Kg
SM0004466,PO002061,M011,Industrial Coolant,Consumption,188.0,Litre
SM0004467,PO002062,M003,Stainless Steel,Consumption,3456.0,Kg
SM0004468,PO002062,M012,Electronic Sensors,Consumption,864.0,Piece
SM0004469,PO002063,M002,Forged Steel,Consumption,3408.0,Kg
SM0004470,PO002063,M014,Hydraulic Fluid,Consumption,340.8,Litre
SM0004471,PO002064,M001,Cast Iron,Consumption,7000.0,Kg
SM0004472,PO002064,M015,Protective Coating,Consumption,150.0,Litre
SM0004473,PO002065,M001,Cast Iron,Consumption,17505.0,Kg
SM0004474,PO002065,M010,Lubricating Oil,Consumption,155.6,Litre
SM0004475,PO002065,M011,Industrial Coolant,Consumption,311.2,Litre
SM0004476,PO002066,M002,Forged Steel,Consumption,7810.0,Kg
SM0004477,PO002066,M010,Lubricating Oil,Consumption,106.5,Litre
SM0004478,PO002067,M004,Aluminium Alloy,Consumption,5584.0,Kg
SM0004479,PO002067,M011,Industrial Coolant,Consumption,174.5,Litre
SM0004480,PO002068,M003,Stainless Steel,Consumption,3648.0,Kg
SM0004481,PO002068,M012,Electronic Sensors,Consumption,912.0,Piece
SM0004482,PO002069,M002,Forged Steel,Consumption,3840.0,Kg
SM0004483,PO002069,M014,Hydraulic Fluid,Consumption,384.0,Litre
SM0004484,PO002070,M001,Cast Iron,Consumption,8148.0,Kg
SM0004485,PO002070,M015,Protective Coating,Consumption,174.6,Litre
SM0004486,PO002071,M001,Cast Iron,Consumption,18945.0,Kg
SM0004487,PO002071,M010,Lubricating Oil,Consumption,168.4,Litre
SM0004488,PO002071,M011,Industrial Coolant,Consumption,336.8,Litre
SM0004489,PO002072,M002,Forged Steel,Consumption,7942.0,Kg
SM0004490,PO002072,M010,Lubricating Oil,Consumption,108.3,Litre
SM0004491,PO002073,M004,Aluminium Alloy,Consumption,6384.0,Kg
SM0004492,PO002073,M011,Industrial Coolant,Consumption,199.5,Litre
SM0004493,PO002074,M003,Stainless Steel,Consumption,3568.0,Kg
SM0004494,PO002074,M012,Electronic Sensors,Consumption,892.0,Piece
SM0004495,PO002075,M002,Forged Steel,Consumption,3456.0,Kg
SM0004496,PO002075,M014,Hydraulic Fluid,Consumption,345.6,Litre
SM0004497,PO002076,M001,Cast Iron,Consumption,8036.0,Kg
SM0004498,PO002076,M015,Protective Coating,Consumption,172.2,Litre
SM0004499,PO002077,M001,Cast Iron,Consumption,19440.0,Kg
SM0004500,PO002077,M010,Lubricating Oil,Consumption,172.8,Litre
SM0004501,PO002077,M011,Industrial Coolant,Consumption,345.6,Litre
SM0004502,PO002078,M002,Forged Steel,Consumption,7546.0,Kg
SM0004503,PO002078,M010,Lubricating Oil,Consumption,102.9,Litre
SM0004504,PO002079,M004,Aluminium Alloy,Consumption,5984.0,Kg
SM0004505,PO002079,M011,Industrial Coolant,Consumption,187.0,Litre
SM0004506,PO002080,M003,Stainless Steel,Consumption,3432.0,Kg
SM0004507,PO002080,M012,Electronic Sensors,Consumption,858.0,Piece
SM0004508,PO002081,M002,Forged Steel,Consumption,3828.0,Kg
SM0004509,PO002081,M014,Hydraulic Fluid,Consumption,382.8,Litre
SM0004510,PO002082,M001,Cast Iron,Consumption,8148.0,Kg
SM0004511,PO002082,M015,Protective Coating,Consumption,174.6,Litre
SM0004512,PO002083,M001,Cast Iron,Consumption,17055.0,Kg
SM0004513,PO002083,M010,Lubricating Oil,Consumption,151.6,Litre
SM0004514,PO002083,M011,Industrial Coolant,Consumption,303.2,Litre
SM0004515,PO002084,M002,Forged Steel,Consumption,8096.0,Kg
SM0004516,PO002084,M010,Lubricating Oil,Consumption,110.4,Litre
SM0004517,PO002085,M004,Aluminium Alloy,Consumption,6000.0,Kg
SM0004518,PO002085,M011,Industrial Coolant,Consumption,187.5,Litre
SM0004519,PO002086,M003,Stainless Steel,Consumption,3688.0,Kg
SM0004520,PO002086,M012,Electronic Sensors,Consumption,922.0,Piece
SM0004521,PO002087,M002,Forged Steel,Consumption,3888.0,Kg
SM0004522,PO002087,M014,Hydraulic Fluid,Consumption,388.8,Litre
SM0004523,PO002088,M001,Cast Iron,Consumption,7672.0,Kg
SM0004524,PO002088,M015,Protective Coating,Consumption,164.4,Litre
SM0004525,PO002089,M001,Cast Iron,Consumption,19530.0,Kg
SM0004526,PO002089,M010,Lubricating Oil,Consumption,173.6,Litre
SM0004527,PO002089,M011,Industrial Coolant,Consumption,347.2,Litre
SM0004528,PO002090,M002,Forged Steel,Consumption,7546.0,Kg
SM0004529,PO002090,M010,Lubricating Oil,Consumption,102.9,Litre
SM0004530,PO002091,M004,Aluminium Alloy,Consumption,6496.0,Kg
SM0004531,PO002091,M011,Industrial Coolant,Consumption,203.0,Litre
SM0004532,PO002092,M003,Stainless Steel,Consumption,3248.0,Kg
SM0004533,PO002092,M012,Electronic Sensors,Consumption,812.0,Piece
SM0004534,PO002093,M002,Forged Steel,Consumption,3720.0,Kg
SM0004535,PO002093,M014,Hydraulic Fluid,Consumption,372.0,Litre
SM0004536,PO002094,M001,Cast Iron,Consumption,7112.0,Kg
SM0004537,PO002094,M015,Protective Coating,Consumption,152.4,Litre
SM0004538,PO002095,M001,Cast Iron,Consumption,19890.0,Kg
SM0004539,PO002095,M010,Lubricating Oil,Consumption,176.8,Litre
SM0004540,PO002095,M011,Industrial Coolant,Consumption,353.6,Litre
SM0004541,PO002096,M002,Forged Steel,Consumption,7678.0,Kg
SM0004542,PO002096,M010,Lubricating Oil,Consumption,104.7,Litre
SM0004543,PO002097,M004,Aluminium Alloy,Consumption,6000.0,Kg
SM0004544,PO002097,M011,Industrial Coolant,Consumption,187.5,Litre
SM0004545,PO002098,M003,Stainless Steel,Consumption,3688.0,Kg
SM0004546,PO002098,M012,Electronic Sensors,Consumption,922.0,Piece
SM0004547,PO002099,M002,Forged Steel,Consumption,3480.0,Kg
SM0004548,PO002099,M014,Hydraulic Fluid,Consumption,348.0,Litre
SM0004549,PO002100,M001,Cast Iron,Consumption,6776.0,Kg
SM0004550,PO002100,M015,Protective Coating,Consumption,145.2,Litre
SM0004551,PO002101,M001,Cast Iron,Consumption,19710.0,Kg
SM0004552,PO002101,M010,Lubricating Oil,Consumption,175.2,Litre
SM0004553,PO002101,M011,Industrial Coolant,Consumption,350.4,Litre
SM0004554,PO002102,M002,Forged Steel,Consumption,6842.0,Kg
SM0004555,PO002102,M010,Lubricating Oil,Consumption,93.3,Litre
SM0004556,PO002103,M004,Aluminium Alloy,Consumption,6096.0,Kg
SM0004557,PO002103,M011,Industrial Coolant,Consumption,190.5,Litre
SM0004558,PO002104,M003,Stainless Steel,Consumption,3232.0,Kg
SM0004559,PO002104,M012,Electronic Sensors,Consumption,808.0,Piece
SM0004560,PO002105,M002,Forged Steel,Consumption,3288.0,Kg
SM0004561,PO002105,M014,Hydraulic Fluid,Consumption,328.8,Litre
SM0004562,PO002106,M001,Cast Iron,Consumption,7476.0,Kg
SM0004563,PO002106,M015,Protective Coating,Consumption,160.2,Litre
SM0004564,PO002107,M001,Cast Iron,Consumption,17370.0,Kg
SM0004565,PO002107,M010,Lubricating Oil,Consumption,154.4,Litre
SM0004566,PO002107,M011,Industrial Coolant,Consumption,308.8,Litre
SM0004567,PO002108,M002,Forged Steel,Consumption,6842.0,Kg
SM0004568,PO002108,M010,Lubricating Oil,Consumption,93.3,Litre
SM0004569,PO002109,M004,Aluminium Alloy,Consumption,5904.0,Kg
SM0004570,PO002109,M011,Industrial Coolant,Consumption,184.5,Litre
SM0004571,PO002110,M003,Stainless Steel,Consumption,3920.0,Kg
SM0004572,PO002110,M012,Electronic Sensors,Consumption,980.0,Piece
SM0004573,PO002111,M002,Forged Steel,Consumption,3408.0,Kg
SM0004574,PO002111,M014,Hydraulic Fluid,Consumption,340.8,Litre
SM0004575,PO002112,M001,Cast Iron,Consumption,8064.0,Kg
SM0004576,PO002112,M015,Protective Coating,Consumption,172.8,Litre
SM0004577,PO002113,M001,Cast Iron,Consumption,16110.0,Kg
SM0004578,PO002113,M010,Lubricating Oil,Consumption,143.2,Litre
SM0004579,PO002113,M011,Industrial Coolant,Consumption,286.4,Litre
SM0004580,PO002114,M002,Forged Steel,Consumption,7524.0,Kg
SM0004581,PO002114,M010,Lubricating Oil,Consumption,102.6,Litre
SM0004582,PO002115,M004,Aluminium Alloy,Consumption,6384.0,Kg
SM0004583,PO002115,M011,Industrial Coolant,Consumption,199.5,Litre
SM0004584,PO002116,M003,Stainless Steel,Consumption,3616.0,Kg
SM0004585,PO002116,M012,Electronic Sensors,Consumption,904.0,Piece
SM0004586,PO002117,M002,Forged Steel,Consumption,3480.0,Kg
SM0004587,PO002117,M014,Hydraulic Fluid,Consumption,348.0,Litre
SM0004588,PO002118,M001,Cast Iron,Consumption,7420.0,Kg
SM0004589,PO002118,M015,Protective Coating,Consumption,159.0,Litre
SM0004590,PO002119,M001,Cast Iron,Consumption,19575.0,Kg
SM0004591,PO002119,M010,Lubricating Oil,Consumption,174.0,Litre
SM0004592,PO002119,M011,Industrial Coolant,Consumption,348.0,Litre
SM0004593,PO002120,M002,Forged Steel,Consumption,8096.0,Kg
SM0004594,PO002120,M010,Lubricating Oil,Consumption,110.4,Litre
SM0004595,PO002121,M004,Aluminium Alloy,Consumption,6352.0,Kg
SM0004596,PO002121,M011,Industrial Coolant,Consumption,198.5,Litre
SM0004597,PO002122,M003,Stainless Steel,Consumption,3656.0,Kg
SM0004598,PO002122,M012,Electronic Sensors,Consumption,914.0,Piece
SM0004599,PO002123,M002,Forged Steel,Consumption,3348.0,Kg
SM0004600,PO002123,M014,Hydraulic Fluid,Consumption,334.8,Litre
SM0004601,PO002124,M001,Cast Iron,Consumption,7252.0,Kg
SM0004602,PO002124,M015,Protective Coating,Consumption,155.4,Litre
SM0004603,PO002125,M001,Cast Iron,Consumption,16875.0,Kg
SM0004604,PO002125,M010,Lubricating Oil,Consumption,150.0,Litre
SM0004605,PO002125,M011,Industrial Coolant,Consumption,300.0,Litre
SM0004606,PO002126,M002,Forged Steel,Consumption,6600.0,Kg
SM0004607,PO002126,M010,Lubricating Oil,Consumption,90.0,Litre
SM0004608,PO002127,M004,Aluminium Alloy,Consumption,5952.0,Kg
SM0004609,PO002127,M011,Industrial Coolant,Consumption,186.0,Litre
SM0004610,PO002128,M003,Stainless Steel,Consumption,3712.0,Kg
SM0004611,PO002128,M012,Electronic Sensors,Consumption,928.0,Piece
SM0004612,PO002129,M002,Forged Steel,Consumption,3960.0,Kg
SM0004613,PO002129,M014,Hydraulic Fluid,Consumption,396.0,Litre
SM0004614,PO002130,M001,Cast Iron,Consumption,6608.0,Kg
SM0004615,PO002130,M015,Protective Coating,Consumption,141.6,Litre
SM0004616,PO002131,M001,Cast Iron,Consumption,19350.0,Kg
SM0004617,PO002131,M010,Lubricating Oil,Consumption,172.0,Litre
SM0004618,PO002131,M011,Industrial Coolant,Consumption,344.0,Litre
SM0004619,PO002132,M002,Forged Steel,Consumption,8140.0,Kg
SM0004620,PO002132,M010,Lubricating Oil,Consumption,111.0,Litre
SM0004621,PO002133,M004,Aluminium Alloy,Consumption,6128.0,Kg
SM0004622,PO002133,M011,Industrial Coolant,Consumption,191.5,Litre
SM0004623,PO002134,M003,Stainless Steel,Consumption,3568.0,Kg
SM0004624,PO002134,M012,Electronic Sensors,Consumption,892.0,Piece
SM0004625,PO002135,M002,Forged Steel,Consumption,3804.0,Kg
SM0004626,PO002135,M014,Hydraulic Fluid,Consumption,380.4,Litre
SM0004627,PO002136,M001,Cast Iron,Consumption,7028.0,Kg
SM0004628,PO002136,M015,Protective Coating,Consumption,150.6,Litre
SM0004629,PO002137,M001,Cast Iron,Consumption,19485.0,Kg
SM0004630,PO002137,M010,Lubricating Oil,Consumption,173.2,Litre
SM0004631,PO002137,M011,Industrial Coolant,Consumption,346.4,Litre
SM0004632,PO002138,M002,Forged Steel,Consumption,7348.0,Kg
SM0004633,PO002138,M010,Lubricating Oil,Consumption,100.2,Litre
SM0004634,PO002139,M004,Aluminium Alloy,Consumption,6336.0,Kg
SM0004635,PO002139,M011,Industrial Coolant,Consumption,198.0,Litre
SM0004636,PO002140,M003,Stainless Steel,Consumption,3368.0,Kg
SM0004637,PO002140,M012,Electronic Sensors,Consumption,842.0,Piece
SM0004638,PO002141,M002,Forged Steel,Consumption,3420.0,Kg
SM0004639,PO002141,M014,Hydraulic Fluid,Consumption,342.0,Litre
SM0004640,PO002142,M001,Cast Iron,Consumption,7700.0,Kg
SM0004641,PO002142,M015,Protective Coating,Consumption,165.0,Litre
SM0004642,PO002143,M001,Cast Iron,Consumption,18450.0,Kg
SM0004643,PO002143,M010,Lubricating Oil,Consumption,164.0,Litre
SM0004644,PO002143,M011,Industrial Coolant,Consumption,328.0,Litre
SM0004645,PO002144,M002,Forged Steel,Consumption,7964.0,Kg
SM0004646,PO002144,M010,Lubricating Oil,Consumption,108.6,Litre
SM0004647,PO002145,M004,Aluminium Alloy,Consumption,5312.0,Kg
SM0004648,PO002145,M011,Industrial Coolant,Consumption,166.0,Litre
